,marka,model,donanim,motor,yakit,vites,fiyat,websitesi,sil1,sil2
743,Lexus,IS 200t,2.0 Executive,2,Benzin,Otomatik,308382.0,http://www.lexus.com.tr/,,
744,Lexus,IS 200t,2.0 Executive Plus,2,Benzin,Otomatik,344559.0,http://www.lexus.com.tr/,,
745,Lexus,IS 200t,2.0 F Sport,2,Benzin,Otomatik,377702.0,http://www.lexus.com.tr/,,
746,Lexus,LS 600hL,5.0 LS600hL,5,Hibrit,Otomatik,1286335.0,http://www.lexus.com.tr/,,
747,Lexus,LS 600hL,5.0 LS600hL Shimamoku,5,Hibrit,Otomatik,1290769.0,http://www.lexus.com.tr/,,
748,Lexus,NX 200t,2.0 Business 4x2,2,Benzin,Otomatik,351405.0,http://www.lexus.com.tr/,,
749,Lexus,NX 200t,2.0 Business 4x4,2,Benzin,Otomatik,357202.0,http://www.lexus.com.tr/,,
750,Lexus,NX 200t,2.0 Comfort 4x2,2,Benzin,Otomatik,315306.0,http://www.lexus.com.tr/,,
751,Lexus,NX 200t,2.0 Comfort Plus 4x2,2,Benzin,Otomatik,344831.0,http://www.lexus.com.tr/,,
752,Lexus,NX 200t,2.0 Exclusive 4x4,2,Benzin,Otomatik,429050.0,http://www.lexus.com.tr/,,
753,Lexus,NX 200t,2.0 Executive 4x4,2,Benzin,Otomatik,385676.0,http://www.lexus.com.tr/,,
754,Lexus,NX 200t,2.0 F Sport 4x4 Panaroof,2,Benzin,Otomatik,423020.0,http://www.lexus.com.tr/,,
755,Lexus,NX 200t,2.0 F Sport 4x4 Sunroof,2,Benzin,Otomatik,427591.0,http://www.lexus.com.tr/,,
756,Lexus,RC 200t,2.0 Comfort,2,Benzin,Otomatik,378752.0,http://www.lexus.com.tr/,,
757,Lexus,RC 200t,2.0 Exclusive,2,Benzin,Otomatik,425315.0,http://www.lexus.com.tr/,,
758,Lexus,RC 200t,2.0 F Sport,2,Benzin,Otomatik,431345.0,http://www.lexus.com.tr/,,
759,Lexus,RCF,5.0 RCF Carbon,5,Benzin,Otomatik,835873.0,http://www.lexus.com.tr/,,
760,Lexus,RX 200t,2.0 Comfort 4x2,2,Benzin,Otomatik,352067.0,http://www.lexus.com.tr/,,
761,Lexus,RX 200t,2.0 Comfort 4x4,2,Benzin,Otomatik,361792.0,http://www.lexus.com.tr/,,
762,Lexus,RX 200t,2.0 Comfort Plus 4x2,2,Benzin,Otomatik,397969.0,http://www.lexus.com.tr/,,
763,Lexus,RX 200t,2.0 Exclusive 4x4,2,Benzin,Otomatik,540693.0,http://www.lexus.com.tr/,,
764,Lexus,RX 200t,2.0 Executive 4x4,2,Benzin,Otomatik,446380.0,http://www.lexus.com.tr/,,
765,Lexus,RX 200t,2.0 Executive 4x4 Panaroof,2,Benzin,Otomatik,447644.0,http://www.lexus.com.tr/,,
766,Lexus,RX 200t,2.0 Executive 4x4 Sunroof,2,Benzin,Otomatik,442937.0,http://www.lexus.com.tr/,,
767,Lexus,RX 200t,2.0 F SPORT 4x4,2,Benzin,Otomatik,531707.0,http://www.lexus.com.tr/,,
768,Lexus,RX 450h,3.5 Exclusive 4x4,3,,,,,,
769,Lexus,RX 450h,3.5 Executive 4x4,3,,,,,,
770,Lexus,RX 450h,3.5 F Sport 4x4,3,,,,,,
771,Mazda,CX-3,1.5 SKY-D 4x4 AT Motion,1,,,,,,
772,Mazda,CX-3,1.5 SKY-D 4x4 AT Power,1,,,,,,
773,Mazda,CX-3,1.5 SKY-D 4x4 AT Power Beyaz Deri,1,,,,,,
774,Mazda,CX-3,1.5 SKY-D 4x4 AT Power Sense,1,,,,,,
775,Mazda,CX-3,1.5 SKY-D 4x4 AT Power Sense Beyaz Deri,1,,,,,,
776,Mazda,CX-3,1.5 SKY-D 4x4 AT Power Sense Plus,1,,,,,,
777,Mazda,CX-3,1.5 SKY-D 4x4 AT Reflex,1,,,,,,
778,Mazda,CX-3,1.5 SKY-D Motion,1,,,,,,
779,Mazda,CX-3,1.5 SKY-D Reflex,1,,,,,,
780,Mazda,CX-5,2.0 SKY-G 4x4 AT Power,2,Benzin,Otomatik,179101.0,http://www.mazda.com.tr/,,
781,Mazda,CX-5,2.0 SKY-G 4x4 AT Power Beyaz Deri,2,Benzin,Otomatik,179686.0,http://www.mazda.com.tr/,,
782,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Motion,1,,,,,,
783,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power,1,,,,,,
784,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power Beyaz Deri,1,,,,,,
785,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power Sense,1,,,,,,
786,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power Sense Beyaz Deri,1,,,,,,
787,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power Sense Siyah Deri,1,,,,,,
788,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Power Siyah Deri,1,,,,,,
789,Mazda,Mazda3 Hatchback,1.5 SKY-D AT Reflex,1,,,,,,
790,Mazda,Mazda3 Hatchback,1.5 SKY-D Motion,1,,,,,,
791,Mazda,Mazda3 Hatchback,1.5 SKY-D Reflex,1,,,,,,
792,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Motion,1,,,,,,
793,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power,1,,,,,,
794,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power Beyaz Deri,1,,,,,,
795,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power Sense,1,,,,,,
796,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power Sense Beyaz Deri,1,,,,,,
797,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power Sense Siyah Deri,1,,,,,,
798,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Power Siyah Deri,1,,,,,,
799,Mazda,Mazda3 Hatchback,1.5 SKY-G AT Reflex,1,,,,,,
800,Mazda,Mazda3 Hatchback,1.5 SKY-G Motion,1,,,,,,
801,Mazda,Mazda3 Hatchback,1.5 SKY-G Reflex,1,,,,,,
802,Mazda,Mazda3 Sedan,1.5 SKY-D AT Motion,1,,,,,,
803,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power,1,,,,,,
804,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power Beyaz Deri,1,,,,,,
805,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power Sense,1,,,,,,
806,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power Sense Beyaz Deri,1,,,,,,
807,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power Sense Siyah Deri,1,,,,,,
808,Mazda,Mazda3 Sedan,1.5 SKY-D AT Power Siyah Deri,1,,,,,,
809,Mazda,Mazda3 Sedan,1.5 SKY-D AT Reflex,1,,,,,,
810,Mazda,Mazda3 Sedan,1.5 SKY-D Motion,1,,,,,,
811,Mazda,Mazda3 Sedan,1.5 SKY-D Reflex,1,,,,,,
812,Mazda,Mazda3 Sedan,1.5 SKY-G AT Motion,1,,,,,,
813,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power,1,,,,,,
814,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power Beyaz Deri,1,,,,,,
815,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power Sense,1,,,,,,
816,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power Sense Beyaz Deri,1,,,,,,
817,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power Sense Siyah Deri,1,,,,,,
818,Mazda,Mazda3 Sedan,1.5 SKY-G AT Power Siyah Deri,1,,,,,,
819,Mazda,Mazda3 Sedan,1.5 SKY-G AT Reflex,1,,,,,,
820,Mazda,Mazda3 Sedan,1.5 SKY-G Motion,1,,,,,,
821,Mazda,Mazda3 Sedan,1.5 SKY-G Reflex,1,,,,,,
822,Mazda,Mazda3 Sedan,1.5 SKY-G Soul,1,,,,,,
823,Mazda,Mazda6,2.0 SKY-G AT Power,2,Benzin,Otomatik,180506.0,http://www.mazda.com.tr/,,
824,Mazda,Mazda6,2.0 SKY-G AT Power Beyaz Deri,2,Benzin,Otomatik,181092.0,http://www.mazda.com.tr/,,
825,Mazda,MX-5,1.5 SKY-G Motion,1,,,,,,
826,Mazda,MX-5,1.5 SKY-G Power Sense,1,,,,,,
827,Mazda,MX-5,1.5 SKY-G Power Sport,1,,,,,,
828,Mazda,MX-5,2.0 SKY-G Power Sport,2,Benzin,Düz,184135.0,http://www.mazda.com.tr/,,
829,Mercedes,A 180,1.5 109BG AMG,1,,,,,,
830,Mercedes,A 180,1.5 109BG Style,1,,,,,,
831,Mercedes,A 180,1.5 109BG Urban,1,,,,,,
832,Mercedes,A 180,1.6 122BG Style,1,,,,,,
833,Mercedes,A 180,1.6 122BG Urban,1,,,,,,
834,Mercedes,A 200,1.6 156BG AMG,1,,,,,,
835,Mercedes,A 200,1.6 156BG Urban,1,,,,,,
836,Mercedes,A 45 AMG,2.0 381BG Performance 4MATIC,2,Benzin,Otomatik,362900.0,http://www.mercedes-benz.com.tr/,,
837,Mercedes,B 180,1.5 109BG AMG,1,,,,,,
838,Mercedes,B 180,1.5 109BG Style,1,,,,,,
839,Mercedes,B 180,1.5 109BG Urban,1,,,,,,
840,Mercedes,B 180,1.6 122BG AMG,1,,,,,,
841,Mercedes,B 180,1.6 122BG Style,1,,,,,,
842,Mercedes,B 180,1.6 122BG Urban,1,,,,,,
843,Mercedes,B 200,1.6 156BG AMG,1,,,,,,
844,Mercedes,C 180,1.6 156BG AMG,1,,,,,,
845,Mercedes,C 180,1.6 156BG Avantgarde,1,,,,,,
846,Mercedes,C 180,1.6 156BG Comfort,1,,,,,,
847,Mercedes,C 180,1.6 156BG Exclusive,1,,,,,,
848,Mercedes,C 180,1.6 156BG Fascination,1,,,,,,
849,Mercedes,C 180,1.6 156BG Style,1,,,,,,
850,Mercedes,C 180 Cabriolet,1.6 156BG AMG,1,,,,,,
851,Mercedes,C 180 Coupe,1.6 156BG AMG,1,,,,,,
852,Mercedes,C 180 Coupe,1.6 156BG Sport,1,,,,,,
853,Mercedes,C 180 Estate,1.6 156BG AMG,1,,,,,,
854,Mercedes,C 180 Estate,1.6 156BG Avantgarde,1,,,,,,
855,Mercedes,C 180 Estate,1.6 156BG Exclusive,1,,,,,,
856,Mercedes,C 180 Estate,1.6 156BG Fascination,1,,,,,,
857,Mercedes,C 180 Estate,1.6 156BG Style,1,,,,,,
858,Mercedes,C 200,1.6 136BG AMG,1,,,,,,
859,Mercedes,C 200,1.6 136BG Avantgarde,1,,,,,,
860,Mercedes,C 200,1.6 136BG Comfort,1,,,,,,
861,Mercedes,C 200,1.6 136BG Exclusive,1,,,,,,
862,Mercedes,C 200,1.6 136BG Fascination,1,,,,,,
863,Mercedes,C 200,1.6 136BG Style,1,,,,,,
864,Mercedes,C 200,2.0 184BG Fascination,2,Benzin,Otomatik,299600.0,http://www.mercedes-benz.com.tr/,,
865,Mercedes,C 200 Estate,1.6 136BG AMG,1,,,,,,
866,Mercedes,C 200 Estate,1.6 136BG Avantgarde,1,,,,,,
867,Mercedes,C 200 Estate,1.6 136BG Exclusive,1,,,,,,
868,Mercedes,C 200 Estate,1.6 136BG Fascination,1,,,,,,
869,Mercedes,C 200 Estate,1.6 136BG Style,1,,,,,,
870,Mercedes,C 220,2.2 170BG Fascination,2,,,,,,
871,Mercedes,C 250,2.0 211BG Fascination,2,Benzin,Otomatik,311300.0,http://www.mercedes-benz.com.tr/,,
872,Mercedes,C 250,2.2 204BG Fascination,2,,,,,,
873,Mercedes,C 300 Cabriolet,2.0 245BG AMG,2,Benzin,Otomatik,404000.0,http://www.mercedes-benz.com.tr/,,
874,Mercedes,C 300 Coupe,2.0 245BG AMG,2,Benzin,Otomatik,353800.0,http://www.mercedes-benz.com.tr/,,
875,Mercedes,C 63 AMG,4.0 476BG Performance,4,Benzin,Otomatik,642500.0,http://www.mercedes-benz.com.tr/,,
876,Mercedes,C 63 AMG S Coupe,4.0 510BG Performance,4,Benzin,Otomatik,760800.0,http://www.mercedes-benz.com.tr/,,
877,Mercedes,C 63 S AMG,4.0 510BG Performance,4,Benzin,Otomatik,704300.0,http://www.mercedes-benz.com.tr/,,
878,Mercedes,CLA 180,1.5 109BG AMG,1,,,,,,
879,Mercedes,CLA 180,1.5 109BG Comfort,1,,,,,,
880,Mercedes,CLA 180,1.5 109BG Urban,1,,,,,,
881,Mercedes,CLA 200,1.6 156BG AMG,1,,,,,,
882,Mercedes,CLA 200,1.6 156BG Comfort,1,,,,,,
883,Mercedes,CLA 200,1.6 156BG Urban,1,,,,,,
884,Mercedes,CLA 45 AMG,2.0 381BG Performance 4MATIC,2,Benzin,Otomatik,408700.0,http://www.mercedes-benz.com.tr/,,
885,Mercedes,CLS 250,2.2 204BG Sport 4MATIC,2,,,,,,
886,Mercedes,CLS 350,3.0 258BG AMG 4MATIC,3,Dizel,Otomatik,590100.0,http://www.mercedes-benz.com.tr/,,
887,Mercedes,CLS 63 AMG S,5.5 585BG Performance 4MATIC,5,,,,,,
888,Mercedes,E 180,1.6 156BG AMG,1,,,,,,
889,Mercedes,E 180,1.6 156BG Avantgarde,1,,,,,,
890,Mercedes,E 180,1.6 156BG Exclusive,1,,,,,,
891,Mercedes,E 220,2.0 194BG AMG 4MATIC,2,Dizel,Otomatik,435000.0,http://www.mercedes-benz.com.tr/,,
892,Mercedes,E 220,2.0 194BG Avantgarde 4MATIC,2,Dizel,Otomatik,412000.0,http://www.mercedes-benz.com.tr/,,
893,Mercedes,E 220,2.0 194BG Exclusive 4MATIC,2,Dizel,Otomatik,420000.0,http://www.mercedes-benz.com.tr/,,
894,Mercedes,E 220 Coupe,2.0 194BG AMG,2,Dizel,Otomatik,400000.0,http://www.mercedes-benz.com.tr/,,
895,Mercedes,E 300,2.0 245BG AMG,2,Benzin,Otomatik,377000.0,http://www.mercedes-benz.com.tr/,,
896,Mercedes,E 300,2.0 245BG Avantgarde,2,Benzin,Otomatik,364000.0,http://www.mercedes-benz.com.tr/,,
897,Mercedes,E 300,2.0 245BG Exclusive,2,Benzin,Otomatik,369000.0,http://www.mercedes-benz.com.tr/,,
898,Mercedes,E 300 Coupe,2.0 245BG AMG,2,Benzin,Otomatik,388000.0,http://www.mercedes-benz.com.tr/,,
899,Mercedes,E 350,3.0 258BG AMG,3,Dizel,Otomatik,548900.0,http://www.mercedes-benz.com.tr/,,
900,Mercedes,E 350,3.0 258BG Avantgarde,3,Dizel,Otomatik,529500.0,http://www.mercedes-benz.com.tr/,,
901,Mercedes,E 350,3.0 258BG Exclusive,3,Dizel,Otomatik,547100.0,http://www.mercedes-benz.com.tr/,,
902,Mercedes,E 63 AMG,4.0 571BG Performance 4MATIC,4,Benzin,Otomatik,967000.0,http://www.mercedes-benz.com.tr/,,
903,Mercedes,E 63 S AMG,4.0 612BG Performance 4MATIC,4,Benzin,Otomatik,1075000.0,http://www.mercedes-benz.com.tr/,,
904,Mercedes,GLA 180,1.5 109BG AMG,1,,,,,,
905,Mercedes,GLA 180,1.5 109BG Urban,1,,,,,,
906,Mercedes,GLA 200,1.6 156BG AMG,1,,,,,,
907,Mercedes,GLA 200,1.6 156BG Urban,1,,,,,,
908,Mercedes,GLA 45 AMG,2.0 381BG Performance 4MATIC,2,Benzin,Otomatik,354600.0,http://www.mercedes-benz.com.tr/,,
909,Mercedes,GLC 220,2.2 170BG Style 4MATIC,2,,,,,,
910,Mercedes,GLC 250,2.0 211BG AMG 4MATIC,2,Benzin,Otomatik,313100.0,http://www.mercedes-benz.com.tr/,,
911,Mercedes,GLC 250,2.0 211BG Exclusive 4MATIC,2,Benzin,Otomatik,301400.0,http://www.mercedes-benz.com.tr/,,
912,Mercedes,GLC 250,2.0 211BG Style 4MATIC,2,Benzin,Otomatik,275700.0,http://www.mercedes-benz.com.tr/,,
913,Mercedes,GLC 250,2.2 204BG AMG 4MATIC,2,,,,,,
914,Mercedes,GLC 250,2.2 204BG Exclusive 4MATIC,2,,,,,,
915,Mercedes,GLC 250 Coupe,2.0 211BG AMG 4MATIC,2,Benzin,Otomatik,329600.0,http://www.mercedes-benz.com.tr/,,
916,Mercedes,GLC 250 Coupe,2.2 204BG AMG 4MATIC,2,,,,,,
917,Mercedes,GLE 250,2.2 204BG Style 4MATIC,2,,,,,,
918,Mercedes,GLE 350,3.0 258BG AMG 4MATIC,3,Dizel,Otomatik,643800.0,http://www.mercedes-benz.com.tr/,,
919,Mercedes,GLE 350,3.0 258BG Style 4MATIC,3,Dizel,Otomatik,629000.0,http://www.mercedes-benz.com.tr/,,
920,Mercedes,GLE 350 Coupe,3.0 258BG AMG 4MATIC,3,Dizel,Otomatik,718400.0,http://www.mercedes-benz.com.tr/,,
921,Mercedes,GLE 350 Coupe,3.0 258BG Style 4MATIC,3,Dizel,Otomatik,648700.0,http://www.mercedes-benz.com.tr/,,
922,Mercedes,GLE 63 AMG Coupe,5.5 557BG Performance,5,,,,,,
923,Mercedes,GLE 63 S AMG Coupe,5.5 585BG Performance,5,,,,,,
924,Mercedes,GLS 350,3.0 258BG Power 4MATIC,3,Dizel,Otomatik,730000.0,http://www.mercedes-benz.com.tr/,,
925,Mercedes,GLS 500,4.7 455BG Power 4MATIC,4,,,,,,
926,Mercedes,GLS 63 AMG,5.5 585BG Performance,5,,,,,,
927,Mercedes,GT AMG,4.0 462BG Performance,4,Benzin,Otomatik,1224000.0,http://www.mercedes-benz.com.tr/,,
928,Mercedes,GT R AMG,4.0 462BG Performance,4,Benzin,Otomatik,1667700.0,http://www.mercedes-benz.com.tr/,,
929,Mercedes,GT S AMG,4.0 462BG Performance,4,Benzin,Otomatik,1394500.0,http://www.mercedes-benz.com.tr/,,
930,Mercedes,Maybach S 500,4.7 455BG Maybach,4,,,,,,
931,Mercedes,Maybach S 500,4.7 455BG Maybach 4MATIC,4,,,,,,
932,Mercedes,Maybach S 600,6.0 530BG Maybach,6,Benzin,Otomatik,1757500.0,http://www.mercedes-benz.com.tr/,,
933,Mercedes,S 300 Long,2.2 231BG Vizyon,2,,,,,,
934,Mercedes,S 350,3.0 258BG Short 4MATIC,3,Dizel,Otomatik,858200.0,http://www.mercedes-benz.com.tr/,,
935,Mercedes,S 350 Long,3.0 258BG Vizyon,3,Dizel,Otomatik,931100.0,http://www.mercedes-benz.com.tr/,,
936,Mercedes,S 350 Long,3.0 258BG Vizyon 4MATIC,3,Dizel,Otomatik,972500.0,http://www.mercedes-benz.com.tr/,,
937,Mercedes,S 400,3.5 306BG Short,3,,,,,,
938,Mercedes,S 400 Coupe,3.0 367BG Sport 4MATIC,3,Benzin,Otomatik,1025000.0,http://www.mercedes-benz.com.tr/,,
939,Mercedes,S 400 Long,3.0 333BG Vizyon 4MATIC,3,Benzin,Otomatik,820600.0,http://www.mercedes-benz.com.tr/,,
940,Mercedes,S 400 Long,3.5 306BG Vizyon,3,,,,,,
941,Mercedes,S 500 Cabriolet,4.7 455BG AMG,4,,,,,,
942,Mercedes,S 500 Coupe,4.7 455BG AMG 4MATIC,4,,,,,,
943,Mercedes,S 500 Long,4.7 455BG Vizyon,4,,,,,,
944,Mercedes,S 500 Long,4.7 455BG Vizyon 4MATIC,4,,,,,,
945,Mercedes,S 600 Long,6.0 530BG Vizyon,6,Benzin,Otomatik,1498100.0,http://www.mercedes-benz.com.tr/,,
946,Mercedes,S 63 AMG Cabriolet,5.5 585BG Performance 4MATIC,5,,,,,,
947,Mercedes,S 63 AMG Coupe,5.5 585BG Performance,5,,,,,,
948,Mercedes,S 63 AMG Long,5.5 585BG Vizyon 4MATIC,5,,,,,,
949,Mercedes,S 65 AMG Coupe,6.0 630BG Performance 4MATIC,6,Benzin,Otomatik,2275100.0,http://www.mercedes-benz.com.tr/,,
950,Mercedes,SL 400,3.0 367BG Roadster,3,Benzin,Otomatik,979000.0,http://www.mercedes-benz.com.tr/,,
951,Mercedes,SL 63 AMG,5.5 585BG Performance,5,,,,,,
952,Mercedes,SLC 180,1.6 156BG AMG,1,,,,,,
953,Mercedes,SLC 300,2.0 245BG AMG,2,Benzin,Otomatik,391000.0,http://www.mercedes-benz.com.tr/,,
954,Mercedes,SLC 43 AMG,3.0 367BG Performance,3,Benzin,Otomatik,556800.0,http://www.mercedes-benz.com.tr/,,
955,Mini,Mini Cooper 3 Kapı,1.5 136 BG Chili,1,,,,,,
956,Mini,Mini Cooper 3 Kapı,1.5 136 BG Pepper,1,,,,,,
957,Mini,Mini Cooper 3 Kapı,1.5 136 BG Türkiye Paketi,1,,,,,,
958,Mini,Mini Cooper 3 Kapı D,1.5 116 BG Chili,1,,,,,,
959,Mini,Mini Cooper 3 Kapı D,1.5 116 BG Pepper,1,,,,,,
960,Mini,Mini Cooper 3 Kapı D,1.5 116 BG Türkiye Paketi,1,,,,,,
961,Mini,Mini Cooper 5 Kapı,1.5 136 BG Chili,1,,,,,,
962,Mini,Mini Cooper 5 Kapı,1.5 136 BG Pepper,1,,,,,,
963,Mini,Mini Cooper 5 Kapı,1.5 136 BG Türkiye Paketi,1,,,,,,
964,Mini,Mini Cooper 5 Kapı D,1.5 116 BG Chili,1,,,,,,
965,Mini,Mini Cooper 5 Kapı D,1.5 116 BG Pepper,1,,,,,,
966,Mini,Mini Cooper 5 Kapı D,1.5 116 BG Türkiye Paketi,1,,,,,,
967,Mini,Mini Cooper Cabrio,1.5 136 BG Premium,1,,,,,,
968,Mini,Mini Cooper Cabrio,1.5 136 BG Türkiye Paketi,1,,,,,,
969,Mini,Mini Cooper Clubman,1.5 136 BG Chili,1,,,,,,
970,Mini,Mini Cooper Clubman,1.5 136 BG Pepper,1,,,,,,
971,Mini,Mini Cooper Clubman,1.5 136 BG Türkiye Paketi,1,,,,,,
972,Mini,Mini Cooper Countryman All4,1.5 136 BG Chili,1,,,,,,
973,Mini,Mini Cooper Countryman All4,1.5 136 BG Pepper,1,,,,,,
974,Mini,Mini Cooper Countryman All4,1.5 136 BG Türkiye Paketi,1,,,,,,
975,Mini,Mini John Cooper Works,2.0 231 BG Türkiye Paketi,2,Benzin,Otomatik,236588.0,https://www.mini.com.tr/,,
976,Mitsubishi,ASX,1.6 MT INSTYLE(Dizel),1,,,,,,
977,Mitsubishi,ASX,1.6 MT INTENSE,1,,,,,,
978,Mitsubishi,ASX,1.6 MT INTENSE(Dizel),1,,,,,,
979,Mitsubishi,ASX,1.6 MT INVITE,1,,,,,,
980,Mitsubishi,Attrage,1.2 CVT INTENSE(NAVİGASYONLU),1,,,,,,
981,Mitsubishi,Attrage,1.2 MT INTENSE(NAVİGASYONLU),1,,,,,,
982,Mitsubishi,L200,2.4L 4X2 AT STORM,2,,,,,,
983,Mitsubishi,L200,2.4L 4x2 MT STORM,2,,,,,,
984,Mitsubishi,L200,2.4L 4X4 AT BLIZZARD,2,,,,,,
985,Mitsubishi,L200,2.4L 4X4 AT TORNADO,2,,,,,,
986,Mitsubishi,L200,2.4L 4X4 MT STORM,2,,,,,,
987,Mitsubishi,L200,2.4L 4X4 MT TORNADO,2,,,,,,
988,Mitsubishi,Lancer,1.6 MT INVITE,1,,,,,,
989,Mitsubishi,Outlander,2.0 CVT INSTYLE4X4,2,Benzin,Otomatik,210000.0,https://www.mitsubishi-motors.com.tr/,,
990,Mitsubishi,Pajero,3.2 DID INSTYLE AT,3,,,,,,
991,Mitsubishi,Space Star,1.2 CVT INTENSE,1,,,,,,
992,Nissan,Juke,1.2 DIG-T BLACK EDITION,1,,,,,,
993,Nissan,Juke,1.2 DIG-T PLATINUM,1,,,,,,
994,Nissan,Juke,1.2 DIG-T PLATINUM PREMIUM PACK,1,,,,,,
995,Nissan,Juke,1.2 DIG-T SKY PACK,1,,,,,,
996,Nissan,Juke,1.2 DIG-T SPECIAL EDITION,1,,,,,,
997,Nissan,Juke,1.2 DIG-T TEKNA,1,,,,,,
998,Nissan,Juke,1.2 DIG-T VISIA,1,,,,,,
999,Nissan,Juke,1.5 dCi BLACK EDITION,1,,,,,,
1000,Nissan,Juke,1.5 dCi PLATINUM,1,,,,,,
1001,Nissan,Juke,1.5 dCi PLATINUM PREMIUM PACK,1,,,,,,
1002,Nissan,Juke,1.5 dCi SKY PACK,1,,,,,,
1003,Nissan,Juke,1.5 dCi SPECIAL EDITION,1,,,,,,
1004,Nissan,Juke,1.5 dCi TEKNA,1,,,,,,
1005,Nissan,Juke,1.5 dCi VISIA,1,,,,,,
1006,Nissan,Juke,1.6 BLACK EDITION,1,,,,,,
1007,Nissan,Juke,1.6 PLATINUM,1,,,,,,
1008,Nissan,Juke,1.6 PLATINUM PREMIUM PACK,1,,,,,,
1009,Nissan,Juke,1.6 SKY PACK,1,,,,,,
1010,Nissan,Juke,1.6 SPECIAL EDITION,1,,,,,,
1011,Nissan,Juke,1.6 TEKNA,1,,,,,,
1012,Nissan,Juke,1.6 VISIA,1,,,,,,
1013,Nissan,Micra,1.2 MATCH,1,,,,,,
1014,Nissan,Micra,1.2 MATCH,1,,,,,,
1015,Nissan,Micra,1.2 STREET,1,,,,,,
1016,Nissan,Micra,1.2 STREET,1,,,,,,
1017,Nissan,Navara,2.3 dCi 4X2 TEKNA,2,,,,,,
1018,Nissan,Navara,2.3 dCi 4X2 VISIA,2,,,,,,
1019,Nissan,Navara,2.3 dCi 4X4 PLATINUM,2,,,,,,
1020,Nissan,Navara,2.3 dCi 4X4 TEKNA,2,,,,,,
1021,Nissan,Navara,2.3 dCi 4X4 VISIA,2,,,,,,
1022,Nissan,Pulsar,1.2 DIG-T N-TEC,1,,,,,,
1023,Nissan,Pulsar,1.2 DIG-T TEKNA,1,,,,,,
1024,Nissan,Pulsar,1.2 DIG-T VISIA,1,,,,,,
1025,Nissan,Pulsar,1.2 DIG-T VISIA,1,,,,,,
1026,Nissan,Pulsar,1.5 dCi N-TEC,1,,,,,,
1027,Nissan,Pulsar,1.5 dCi TEKNA,1,,,,,,
1028,Nissan,Pulsar,1.5 dCi VISIA,1,,,,,,
1029,Nissan,Qashqai,1.2 DIG-T BLACK EDITION,1,,,,,,
1030,Nissan,Qashqai,1.2 DIG-T BLACK EDITION,1,,,,,,
1031,Nissan,Qashqai,1.2 DIG-T PLATINUM PREMIUM PACK,1,,,,,,
1032,Nissan,Qashqai,1.2 DIG-T SKY PACK,1,,,,,,
1033,Nissan,Qashqai,1.2 DIG-T SKY PACK,1,,,,,,
1034,Nissan,Qashqai,1.2 DIG-T TEKNA,1,,,,,,
1035,Nissan,Qashqai,1.2 DIG-T TEKNA,1,,,,,,
1036,Nissan,Qashqai,1.2 DIG-T VISIA,1,,,,,,
1037,Nissan,Qashqai,1.2 DIG-T VISIA,1,,,,,,
1038,Nissan,Qashqai,1.5 dCi BLACK EDITION,1,,,,,,
1039,Nissan,Qashqai,1.5 dCi PLATINUM PREMIUM PACK,1,,,,,,
1040,Nissan,Qashqai,1.5 dCi SKY PACK,1,,,,,,
1041,Nissan,Qashqai,1.5 dCi TEKNA,1,,,,,,
1042,Nissan,Qashqai,1.5 dCi VISIA,1,,,,,,
1043,Nissan,Qashqai,1.6 dCi BLACK EDITION,1,,,,,,
1044,Nissan,Qashqai,1.6 dCi PLATINUM PREMIUM PACK,1,,,,,,
1045,Nissan,Qashqai,1.6 dCi SKY PACK,1,,,,,,
1046,Nissan,Qashqai,1.6 dCi TEKNA,1,,,,,,
1047,Nissan,Qashqai,1.6 dCi VISIA,1,,,,,,
1048,Nissan,X-Trail,1.6 dCi BLACK EDITION,1,,,,,,
1049,Nissan,X-Trail,1.6 dCi BLACK EDITION,1,,,,,,
1050,Nissan,X-Trail,1.6 dCi DESIGN PACK,1,,,,,,
1051,Nissan,X-Trail,1.6 dCi DESIGN PACK,1,,,,,,
1052,Nissan,X-Trail,1.6 dCi DESIGN PACK ALL MODE 4X4-i,1,,,,,,
